"lakeid","year4","sample_date","station","towdepth","species_code","species_name","density","individuals_measured","avg_length"
"MO",2004,"2004-06-08",1,20.000,51103,"DAPHNIA MENDOTAE",3120.00,11,1.30
"MO",2004,"2004-06-08",1,20.000,51130,"DAPHNIA PULICARIA",64520.00,30,1.36
"MO",2004,"2004-06-21",1,20.000,10000,"COPEPOD NAUPLII",40300.00,0,
"MO",2004,"2004-06-21",1,20.000,20000,"CYCLOPOID",3420.00,4,0.40
"MO",2004,"2004-06-21",1,20.000,20302,"DIACYCLOPS THOMASI",2580.00,3,0.83
"MO",2004,"2004-06-21",1,20.000,20601,"MESOCYCLOPS EDAX",860.00,1,0.80
"MO",2004,"2004-06-21",1,20.000,30400,"DIAPTOMID",48880.00,30,0.83
"MO",2004,"2004-06-21",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",7640.00,27,1.73
"MO",2004,"2004-06-21",1,20.000,51000,"CHYDORUS",1420.00,5,0.24
"MO",2004,"2004-06-21",1,20.000,51100,"DAPHNIA",2260.00,6,0.85
"MO",2004,"2004-06-21",1,20.000,51103,"DAPHNIA MENDOTAE",5100.00,18,1.34
"MO",2004,"2004-06-21",1,20.000,51130,"DAPHNIA PULICARIA",35080.00,30,1.46
"MO",2004,"2004-07-07",1,20.000,10000,"COPEPOD NAUPLII",68020.00,0,
"MO",2004,"2004-07-07",1,20.000,20000,"CYCLOPOID",3000.00,3,0.41
"MO",2004,"2004-07-07",1,20.000,20302,"DIACYCLOPS THOMASI",4000.00,4,0.79
"MO",2004,"2004-07-07",1,20.000,20601,"MESOCYCLOPS EDAX",1000.00,1,1.32
"MO",2004,"2004-07-07",1,20.000,30400,"DIAPTOMID",82020.00,30,0.84
"MO",2004,"2004-07-07",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",14200.00,30,1.67
"MO",2004,"2004-07-07",1,20.000,51000,"CHYDORUS",1660.00,5,0.30
"MO",2004,"2004-07-07",1,20.000,51100,"DAPHNIA",340.00,0,
"MO",2004,"2004-07-07",1,20.000,51103,"DAPHNIA MENDOTAE",8580.00,26,1.49
"MO",2004,"2004-07-07",1,20.000,51107,"DAPHNIA RETROCURVA",1980.00,6,1.12
"MO",2004,"2004-07-07",1,20.000,51130,"DAPHNIA PULICARIA",85500.00,30,1.36
"MO",2004,"2004-07-20",1,20.000,10000,"COPEPOD NAUPLII",52300.00,0,
"MO",2004,"2004-07-20",1,20.000,20000,"CYCLOPOID",6000.00,7,0.42
"MO",2004,"2004-07-20",1,20.000,20100,"ACANTHOCYCLOPS",1720.00,2,0.86
"MO",2004,"2004-07-20",1,20.000,20302,"DIACYCLOPS THOMASI",4280.00,5,0.90
"MO",2004,"2004-07-20",1,20.000,30400,"DIAPTOMID",44580.00,30,0.91
"MO",2004,"2004-07-20",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",16980.00,30,1.65
"MO",2004,"2004-07-20",1,20.000,51000,"CHYDORUS",1420.00,5,0.33
"MO",2004,"2004-07-20",1,20.000,51103,"DAPHNIA MENDOTAE",1420.00,5,1.82
"MO",2004,"2004-07-20",1,20.000,51130,"DAPHNIA PULICARIA",4240.00,15,0.91
"MO",2004,"2004-07-20",1,20.000,51202,"DIAPHANOSOMA BIRGEI",280.00,1,0.48
"MO",2004,"2004-08-06",1,20.000,10000,"COPEPOD NAUPLII",52300.00,0,
"MO",2004,"2004-08-06",1,20.000,20000,"CYCLOPOID",1720.00,2,0.54
"MO",2004,"2004-08-06",1,20.000,20100,"ACANTHOCYCLOPS",6000.00,7,0.77
"MO",2004,"2004-08-06",1,20.000,20302,"DIACYCLOPS THOMASI",7720.00,9,0.83
"MO",2004,"2004-08-06",1,20.000,20601,"MESOCYCLOPS EDAX",2580.00,3,1.15
"MO",2004,"2004-08-06",1,20.000,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",860.00,1,0.68
"MO",2004,"2004-08-06",1,20.000,30400,"DIAPTOMID",87460.00,30,0.82
"MO",2004,"2004-08-06",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",2260.00,8,1.66
"MO",2004,"2004-08-06",1,20.000,51000,"CHYDORUS",280.00,1,0.32
"MO",2004,"2004-08-06",1,20.000,51100,"DAPHNIA",280.00,1,0.68
"MO",2004,"2004-08-06",1,20.000,51103,"DAPHNIA MENDOTAE",2560.00,9,0.78
"MO",2004,"2004-08-06",1,20.000,51202,"DIAPHANOSOMA BIRGEI",24060.00,30,0.77
"MO",2004,"2004-08-16",1,20.000,10000,"COPEPOD NAUPLII",72020.00,0,
"MO",2004,"2004-08-16",1,20.000,20000,"CYCLOPOID",860.00,1,0.48
"MO",2004,"2004-08-16",1,20.000,20302,"DIACYCLOPS THOMASI",29160.00,30,0.79
"MO",2004,"2004-08-16",1,20.000,20601,"MESOCYCLOPS EDAX",11140.00,13,0.99
"MO",2004,"2004-08-16",1,20.000,30400,"DIAPTOMID",136320.00,30,0.90
"MO",2004,"2004-08-16",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",19520.00,30,1.53
"MO",2004,"2004-08-16",1,20.000,51000,"CHYDORUS",560.00,2,0.24
"MO",2004,"2004-08-16",1,20.000,51100,"DAPHNIA",560.00,2,0.74
"MO",2004,"2004-08-16",1,20.000,51103,"DAPHNIA MENDOTAE",6220.00,22,1.63
"MO",2004,"2004-08-16",1,20.000,51107,"DAPHNIA RETROCURVA",280.00,1,1.28
"MO",2004,"2004-08-16",1,20.000,51130,"DAPHNIA PULICARIA",280.00,1,1.20
"MO",2004,"2004-08-16",1,20.000,51202,"DIAPHANOSOMA BIRGEI",32540.00,30,0.96
"MO",2004,"2004-09-08",1,20.000,10000,"COPEPOD NAUPLII",71160.00,0,
"MO",2004,"2004-09-08",1,20.000,20000,"CYCLOPOID",3420.00,4,0.40
"MO",2004,"2004-09-08",1,20.000,20100,"ACANTHOCYCLOPS",2580.00,3,0.88
"MO",2004,"2004-09-08",1,20.000,20302,"DIACYCLOPS THOMASI",2580.00,3,0.91
"MO",2004,"2004-09-08",1,20.000,20601,"MESOCYCLOPS EDAX",6000.00,7,0.97
"MO",2004,"2004-09-08",1,20.000,30400,"DIAPTOMID",89160.00,30,0.87
"MO",2004,"2004-09-08",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",6500.00,23,1.64
"MO",2004,"2004-09-08",1,20.000,51000,"CHYDORUS",2540.00,9,0.28
"MO",2004,"2004-09-08",1,20.000,51103,"DAPHNIA MENDOTAE",15560.00,55,0.80
"MO",2004,"2004-09-08",1,20.000,51202,"DIAPHANOSOMA BIRGEI",37060.00,30,0.93
"MO",2004,"2004-10-06",1,20.000,10000,"COPEPOD NAUPLII",30860.00,0,
"MO",2004,"2004-10-06",1,20.000,20000,"CYCLOPOID",8580.00,10,0.54
"MO",2004,"2004-10-06",1,20.000,20302,"DIACYCLOPS THOMASI",31720.00,30,0.81
"MO",2004,"2004-10-06",1,20.000,20601,"MESOCYCLOPS EDAX",3420.00,4,0.97
"MO",2004,"2004-10-06",1,20.000,30400,"DIAPTOMID",51440.00,30,0.92
"MO",2004,"2004-10-06",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",5940.00,21,1.78
"MO",2004,"2004-10-06",1,20.000,51000,"CHYDORUS",33960.00,30,0.24
"MO",2004,"2004-10-06",1,20.000,51100,"DAPHNIA",280.00,0,
"MO",2004,"2004-10-06",1,20.000,51103,"DAPHNIA MENDOTAE",13600.00,47,0.84
"MO",2004,"2004-10-06",1,20.000,51107,"DAPHNIA RETROCURVA",560.00,2,1.36
"MO",2004,"2004-10-06",1,20.000,51130,"DAPHNIA PULICARIA",280.00,1,1.36
"MO",2004,"2004-10-06",1,20.000,51202,"DIAPHANOSOMA BIRGEI",3680.00,13,0.97
"MO",2004,"2004-11-04",1,20.000,10000,"COPEPOD NAUPLII",30000.00,0,
"MO",2004,"2004-11-04",1,20.000,20100,"ACANTHOCYCLOPS",2580.00,3,0.87
"MO",2004,"2004-11-04",1,20.000,20302,"DIACYCLOPS THOMASI",61740.00,30,0.72
"MO",2004,"2004-11-04",1,20.000,20601,"MESOCYCLOPS EDAX",1720.00,2,0.70
"MO",2004,"2004-11-04",1,20.000,30400,"DIAPTOMID",60880.00,30,1.03
"MO",2004,"2004-11-04",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",5380.00,19,1.86
"MO",2004,"2004-11-04",1,20.000,51000,"CHYDORUS",17540.00,30,0.37
"MO",2004,"2004-11-04",1,20.000,51100,"DAPHNIA",1980.00,2,0.80
"MO",2004,"2004-11-04",1,20.000,51103,"DAPHNIA MENDOTAE",129880.00,60,0.95
"MO",2004,"2004-11-04",1,20.000,51130,"DAPHNIA PULICARIA",3680.00,13,1.02
"MO",2004,"2004-11-04",1,20.000,51202,"DIAPHANOSOMA BIRGEI",560.00,2,1.34
"MO",2005,"2005-02-03",1,20.000,10000,"COPEPOD NAUPLII",17684.00,,
"MO",2005,"2005-02-03",1,20.000,15000,"COPEPODITES",2122.00,3,0.53
"MO",2005,"2005-02-03",1,20.000,20302,"DIACYCLOPS THOMASI",8488.00,,
"MO",2005,"2005-02-03",1,20.000,30400,"DIAPTOMID",9903.00,,
"MO",2005,"2005-02-03",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",9196.00,13,2.22
"MO",2005,"2005-02-03",1,20.000,51000,"CHYDORUS",472.00,2,0.39
"MO",2005,"2005-02-03",1,20.000,51103,"DAPHNIA MENDOTAE",8488.00,36,2.02
"MO",2005,"2005-02-03",1,20.000,51130,"DAPHNIA PULICARIA",4008.00,17,2.07
"MO",2005,"2005-02-03",1,20.000,53601,"SINOBOSMINA FRYEI",1179.00,5,0.59
"MO",2005,"2005-04-18",1,20.000,10000,"COPEPOD NAUPLII",148545.00,,
"MO",2005,"2005-04-18",1,20.000,15000,"COPEPODITES",82053.00,86,0.50
"MO",2005,"2005-04-18",1,20.000,20302,"DIACYCLOPS THOMASI",150667.00,,
"MO",2005,"2005-04-18",1,20.000,20601,"MESOCYCLOPS EDAX",12025.00,,
"MO",2005,"2005-04-18",1,20.000,30400,"DIAPTOMID",18391.00,,
"MO",2005,"2005-04-18",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",31124.00,44,2.18
"MO",2005,"2005-04-18",1,20.000,51000,"CHYDORUS",6130.00,26,0.39
"MO",2005,"2005-04-18",1,20.000,51103,"DAPHNIA MENDOTAE",2358.00,10,1.40
"MO",2005,"2005-04-18",1,20.000,51130,"DAPHNIA PULICARIA",219987.00,90,1.38
"MO",2005,"2005-04-18",1,20.000,53601,"SINOBOSMINA FRYEI",1179.00,5,0.48
"MO",2005,"2005-04-27",1,20.000,10000,"COPEPOD NAUPLII",118836.00,,
"MO",2005,"2005-04-27",1,20.000,15000,"COPEPODITES",21221.00,30,0.36
"MO",2005,"2005-04-27",1,20.000,20302,"DIACYCLOPS THOMASI",117421.00,,
"MO",2005,"2005-04-27",1,20.000,20601,"MESOCYCLOPS EDAX",2122.00,,
"MO",2005,"2005-04-27",1,20.000,30400,"DIAPTOMID",7074.00,,
"MO",2005,"2005-04-27",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",12732.00,18,1.81
"MO",2005,"2005-04-27",1,20.000,51000,"CHYDORUS",2122.00,9,0.29
"MO",2005,"2005-04-27",1,20.000,51103,"DAPHNIA MENDOTAE",1650.00,7,0.91
"MO",2005,"2005-04-27",1,20.000,51130,"DAPHNIA PULICARIA",460960.00,129,1.00
"MO",2005,"2005-04-27",1,20.000,51202,"DIAPHANOSOMA BIRGEI",2358.00,10,0.67
"MO",2005,"2005-04-27",1,20.000,53601,"SINOBOSMINA FRYEI",1886.00,8,0.39
"MO",2005,"2005-05-10",1,20.000,10000,"COPEPOD NAUPLII",253233.00,,
"MO",2005,"2005-05-10",1,20.000,20302,"DIACYCLOPS THOMASI",124495.00,,
"MO",2005,"2005-05-10",1,20.000,30400,"DIAPTOMID",33953.00,,
"MO",2005,"2005-05-10",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",15562.00,11,1.73
"MO",2005,"2005-05-10",1,20.000,51000,"CHYDORUS",472.00,1,0.29
"MO",2005,"2005-05-10",1,20.000,51103,"DAPHNIA MENDOTAE",17920.00,38,1.06
"MO",2005,"2005-05-10",1,20.000,51130,"DAPHNIA PULICARIA",306049.00,146,1.06
"MO",2005,"2005-05-10",1,20.000,53601,"SINOBOSMINA FRYEI",472.00,1,0.30
"MO",2005,"2005-05-24",1,20.000,10000,"COPEPOD NAUPLII",62955.00,2,1.60
"MO",2005,"2005-05-24",1,20.000,15000,"COPEPODITES",1415.00,2,0.29
"MO",2005,"2005-05-24",1,20.000,20302,"DIACYCLOPS THOMASI",38905.00,3,1.21
"MO",2005,"2005-05-24",1,20.000,20601,"MESOCYCLOPS EDAX",2829.00,2,1.70
"MO",2005,"2005-05-24",1,20.000,30400,"DIAPTOMID",29002.00,5,1.35
"MO",2005,"2005-05-24",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",8488.00,12,1.82
"MO",2005,"2005-05-24",1,20.000,51000,"CHYDORUS",2829.00,12,0.34
"MO",2005,"2005-05-24",1,20.000,51130,"DAPHNIA PULICARIA",122844.00,121,1.48
"MO",2005,"2005-05-24",1,20.000,53601,"SINOBOSMINA FRYEI",472.00,2,0.25
"MO",2005,"2005-06-07",1,20.000,10000,"COPEPOD NAUPLII",9903.00,,
"MO",2005,"2005-06-07",1,20.000,20302,"DIACYCLOPS THOMASI",21221.00,,
"MO",2005,"2005-06-07",1,20.000,30400,"DIAPTOMID",42441.00,3,1.55
"MO",2005,"2005-06-07",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",35368.00,25,1.76
"MO",2005,"2005-06-07",1,20.000,51000,"CHYDORUS",2829.00,6,0.33
"MO",2005,"2005-06-07",1,20.000,51103,"DAPHNIA MENDOTAE",472.00,1,1.27
"MO",2005,"2005-06-07",1,20.000,51130,"DAPHNIA PULICARIA",208434.00,98,1.31
"MO",2005,"2005-06-07",1,20.000,51202,"DIAPHANOSOMA BIRGEI",472.00,1,0.74
"MO",2005,"2005-06-21",1,20.000,10000,"COPEPOD NAUPLII",6366.00,,
"MO",2005,"2005-06-21",1,20.000,15000,"COPEPODITES",2829.00,4,0.40
"MO",2005,"2005-06-21",1,20.000,20302,"DIACYCLOPS THOMASI",21928.00,,
"MO",2005,"2005-06-21",1,20.000,20601,"MESOCYCLOPS EDAX",2829.00,,
"MO",2005,"2005-06-21",1,20.000,30400,"DIAPTOMID",34660.00,,
"MO",2005,"2005-06-21",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",21928.00,31,1.80
"MO",2005,"2005-06-21",1,20.000,51000,"CHYDORUS",707.00,3,0.22
"MO",2005,"2005-06-21",1,20.000,51103,"DAPHNIA MENDOTAE",236.00,1,0.90
"MO",2005,"2005-06-21",1,20.000,51130,"DAPHNIA PULICARIA",166464.00,90,1.43
"MO",2005,"2005-06-21",1,20.000,51202,"DIAPHANOSOMA BIRGEI",472.00,2,0.46
"MO",2005,"2005-07-05",1,20.000,10000,"COPEPOD NAUPLII",3537.00,,
"MO",2005,"2005-07-05",1,20.000,20302,"DIACYCLOPS THOMASI",2829.00,,
"MO",2005,"2005-07-05",1,20.000,30400,"DIAPTOMID",12025.00,,
"MO",2005,"2005-07-05",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",12025.00,17,2.13
"MO",2005,"2005-07-05",1,20.000,51000,"CHYDORUS",707.00,3,0.39
"MO",2005,"2005-07-05",1,20.000,51130,"DAPHNIA PULICARIA",51401.00,90,1.92
"MO",2005,"2005-07-05",1,20.000,51202,"DIAPHANOSOMA BIRGEI",4244.00,18,0.70
"MO",2005,"2005-07-05",1,20.000,53601,"SINOBOSMINA FRYEI",236.00,1,0.54
"MO",2005,"2005-07-19",1,20.000,10000,"COPEPOD NAUPLII",11318.00,,
"MO",2005,"2005-07-19",1,20.000,15000,"COPEPODITES",707.00,1,0.50
"MO",2005,"2005-07-19",1,20.000,20302,"DIACYCLOPS THOMASI",5659.00,,
"MO",2005,"2005-07-19",1,20.000,20601,"MESOCYCLOPS EDAX",1415.00,,
"MO",2005,"2005-07-19",1,20.000,30400,"DIAPTOMID",39612.00,,
"MO",2005,"2005-07-19",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",14854.00,21,2.07
"MO",2005,"2005-07-19",1,20.000,51000,"CHYDORUS",707.00,3,0.59
"MO",2005,"2005-07-19",1,20.000,51103,"DAPHNIA MENDOTAE",472.00,2,1.67
"MO",2005,"2005-07-19",1,20.000,51130,"DAPHNIA PULICARIA",11318.00,47,1.94
"MO",2005,"2005-07-19",1,20.000,51202,"DIAPHANOSOMA BIRGEI",19570.00,79,0.99
"MO",2005,"2005-08-03",1,20.000,10000,"COPEPOD NAUPLII",48100.00,,
"MO",2005,"2005-08-03",1,20.000,20302,"DIACYCLOPS THOMASI",10610.00,,
"MO",2005,"2005-08-03",1,20.000,30400,"DIAPTOMID",76394.00,,
"MO",2005,"2005-08-03",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",29709.00,42,1.48
"MO",2005,"2005-08-03",1,20.000,51130,"DAPHNIA PULICARIA",472.00,2,1.45
"MO",2005,"2005-08-03",1,20.000,51202,"DIAPHANOSOMA BIRGEI",42441.00,100,0.73
"MO",2005,"2005-08-03",1,20.000,52301,"LEPTODORA KINDTI",14.00,1,5.45
"MO",2005,"2005-08-03",1,20.000,53601,"SINOBOSMINA FRYEI",707.00,3,0.87
"MO",2005,"2005-08-15",1,20.000,10000,"COPEPOD NAUPLII",18391.00,,
"MO",2005,"2005-08-15",1,20.000,15000,"COPEPODITES",3537.00,5,0.38
"MO",2005,"2005-08-15",1,20.000,20302,"DIACYCLOPS THOMASI",9903.00,,
"MO",2005,"2005-08-15",1,20.000,20601,"MESOCYCLOPS EDAX",3537.00,,
"MO",2005,"2005-08-15",1,20.000,30400,"DIAPTOMID",89834.00,,
"MO",2005,"2005-08-15",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",9196.00,13,1.68
"MO",2005,"2005-08-15",1,20.000,51000,"CHYDORUS",236.00,1,0.27
"MO",2005,"2005-08-15",1,20.000,51103,"DAPHNIA MENDOTAE",236.00,1,0.76
"MO",2005,"2005-08-15",1,20.000,51202,"DIAPHANOSOMA BIRGEI",13204.00,56,0.68
"MO",2005,"2005-08-30",1,20.000,10000,"COPEPOD NAUPLII",14854.00,,
"MO",2005,"2005-08-30",1,20.000,15000,"COPEPODITES",2829.00,4,0.41
"MO",2005,"2005-08-30",1,20.000,20302,"DIACYCLOPS THOMASI",24050.00,,
"MO",2005,"2005-08-30",1,20.000,20601,"MESOCYCLOPS EDAX",10610.00,,
"MO",2005,"2005-08-30",1,20.000,30400,"DIAPTOMID",81346.00,,
"MO",2005,"2005-08-30",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",14147.00,20,1.65
"MO",2005,"2005-08-30",1,20.000,51000,"CHYDORUS",236.00,1,0.32
"MO",2005,"2005-08-30",1,20.000,51103,"DAPHNIA MENDOTAE",1179.00,5,1.22
"MO",2005,"2005-08-30",1,20.000,51202,"DIAPHANOSOMA BIRGEI",24522.00,80,0.76
"MO",2005,"2005-09-27",1,20.000,10000,"COPEPOD NAUPLII",7074.00,,
"MO",2005,"2005-09-27",1,20.000,15000,"COPEPODITES",707.00,1,0.31
"MO",2005,"2005-09-27",1,20.000,20302,"DIACYCLOPS THOMASI",21221.00,,
"MO",2005,"2005-09-27",1,20.000,20601,"MESOCYCLOPS EDAX",5659.00,,
"MO",2005,"2005-09-27",1,20.000,30400,"DIAPTOMID",43856.00,,
"MO",2005,"2005-09-27",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",7074.00,9,1.81
"MO",2005,"2005-09-27",1,20.000,51103,"DAPHNIA MENDOTAE",28766.00,91,1.40
"MO",2005,"2005-09-27",1,20.000,51202,"DIAPHANOSOMA BIRGEI",4244.00,18,0.88
"MO",2005,"2005-11-03",1,20.000,10000,"COPEPOD NAUPLII",27587.00,,
"MO",2005,"2005-11-03",1,20.000,15000,"COPEPODITES",707.00,1,0.34
"MO",2005,"2005-11-03",1,20.000,20302,"DIACYCLOPS THOMASI",30416.00,,
"MO",2005,"2005-11-03",1,20.000,20601,"MESOCYCLOPS EDAX",6366.00,,
"MO",2005,"2005-11-03",1,20.000,30400,"DIAPTOMID",79931.00,,
"MO",2005,"2005-11-03",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",7781.00,11,1.80
"MO",2005,"2005-11-03",1,20.000,51000,"CHYDORUS",707.00,3,0.28
"MO",2005,"2005-11-03",1,20.000,51103,"DAPHNIA MENDOTAE",94078.00,103,1.20
"MO",2005,"2005-11-03",1,20.000,51107,"DAPHNIA RETROCURVA",2594.00,11,1.20
"MO",2005,"2005-11-03",1,20.000,51202,"DIAPHANOSOMA BIRGEI",707.00,3,0.80
"MO",2006,"2006-04-05",1,20.000,10000,"COPEPOD NAUPLII",399656.00,,
"MO",2006,"2006-04-05",1,20.000,15000,"COPEPODITES",15562.00,22,0.38
"MO",2006,"2006-04-05",1,20.000,20302,"DIACYCLOPS THOMASI",135812.00,,
"MO",2006,"2006-04-05",1,20.000,20601,"MESOCYCLOPS EDAX",2829.00,,
"MO",2006,"2006-04-05",1,20.000,30400,"DIAPTOMID",107518.00,,
"MO",2006,"2006-04-05",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",7074.00,10,2.10
"MO",2006,"2006-04-05",1,20.000,51000,"CHYDORUS",4008.00,17,0.28
"MO",2006,"2006-04-05",1,20.000,51100,"DAPHNIA",236.00,,
"MO",2006,"2006-04-05",1,20.000,51103,"DAPHNIA MENDOTAE",4244.00,18,1.54
"MO",2006,"2006-04-05",1,20.000,51130,"DAPHNIA PULICARIA",29945.00,99,1.11
"MO",2006,"2006-04-05",1,20.000,53601,"SINOBOSMINA FRYEI",236.00,1,0.26
"MO",2006,"2006-04-19",1,20.000,10000,"COPEPOD NAUPLII",285772.00,,
"MO",2006,"2006-04-19",1,20.000,15000,"COPEPODITES",46685.00,33,0.38
"MO",2006,"2006-04-19",1,20.000,20302,"DIACYCLOPS THOMASI",280113.00,,
"MO",2006,"2006-04-19",1,20.000,20601,"MESOCYCLOPS EDAX",2829.00,,
"MO",2006,"2006-04-19",1,20.000,30400,"DIAPTOMID",36782.00,,
"MO",2006,"2006-04-19",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",4244.00,3,1.80
"MO",2006,"2006-04-19",1,20.000,51000,"CHYDORUS",1886.00,4,0.31
"MO",2006,"2006-04-19",1,20.000,51103,"DAPHNIA MENDOTAE",472.00,1,0.74
"MO",2006,"2006-04-19",1,20.000,51130,"DAPHNIA PULICARIA",97615.00,90,1.43
"MO",2006,"2006-05-03",1,20.000,10000,"COPEPOD NAUPLII",284357.00,,
"MO",2006,"2006-05-03",1,20.000,15000,"COPEPODITES",15562.00,11,0.37
"MO",2006,"2006-05-03",1,20.000,20302,"DIACYCLOPS THOMASI",178254.00,,
"MO",2006,"2006-05-03",1,20.000,30400,"DIAPTOMID",31124.00,,
"MO",2006,"2006-05-03",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",7074.00,5,2.09
"MO",2006,"2006-05-03",1,20.000,51000,"CHYDORUS",3301.00,7,0.36
"MO",2006,"2006-05-03",1,20.000,51103,"DAPHNIA MENDOTAE",6130.00,13,0.94
"MO",2006,"2006-05-03",1,20.000,51130,"DAPHNIA PULICARIA",387631.00,92,1.30
"MO",2006,"2006-05-03",1,20.000,51202,"DIAPHANOSOMA BIRGEI",1415.00,3,0.78
"MO",2006,"2006-05-16",1,20.000,10000,"COPEPOD NAUPLII",135812.00,,
"MO",2006,"2006-05-16",1,20.000,20302,"DIACYCLOPS THOMASI",93371.00,,
"MO",2006,"2006-05-16",1,20.000,20601,"MESOCYCLOPS EDAX",7074.00,,
"MO",2006,"2006-05-16",1,20.000,30400,"DIAPTOMID",38197.00,,
"MO",2006,"2006-05-16",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",9903.00,7,1.91
"MO",2006,"2006-05-16",1,20.000,51000,"CHYDORUS",472.00,1,0.40
"MO",2006,"2006-05-16",1,20.000,51130,"DAPHNIA PULICARIA",411681.00,90,1.29
"MO",2006,"2006-05-16",1,20.000,53601,"SINOBOSMINA FRYEI",472.00,1,0.53
"MO",2006,"2006-05-31",1,20.000,10000,"COPEPOD NAUPLII",190986.00,,
"MO",2006,"2006-05-31",1,20.000,15000,"COPEPODITES",16977.00,12,0.32
"MO",2006,"2006-05-31",1,20.000,20302,"DIACYCLOPS THOMASI",28294.00,1,1.76
"MO",2006,"2006-05-31",1,20.000,20601,"MESOCYCLOPS EDAX",4244.00,,
"MO",2006,"2006-05-31",1,20.000,30400,"DIAPTOMID",239086.00,,
"MO",2006,"2006-05-31",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",41027.00,29,1.74
"MO",2006,"2006-05-31",1,20.000,51000,"CHYDORUS",4244.00,9,0.29
"MO",2006,"2006-05-31",1,20.000,51100,"DAPHNIA",472.00,1,1.22
"MO",2006,"2006-05-31",1,20.000,51130,"DAPHNIA PULICARIA",166464.00,91,1.28
"MO",2006,"2006-06-13",1,20.000,10000,"COPEPOD NAUPLII",15562.00,,
"MO",2006,"2006-06-13",1,20.000,20100,"ACANTHOCYCLOPS",1415.00,,
"MO",2006,"2006-06-13",1,20.000,20302,"DIACYCLOPS THOMASI",16977.00,,
"MO",2006,"2006-06-13",1,20.000,20601,"MESOCYCLOPS EDAX",1415.00,,
"MO",2006,"2006-06-13",1,20.000,30400,"DIAPTOMID",132983.00,,
"MO",2006,"2006-06-13",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",8488.00,6,1.95
"MO",2006,"2006-06-13",1,20.000,51000,"CHYDORUS",943.00,2,0.32
"MO",2006,"2006-06-13",1,20.000,51103,"DAPHNIA MENDOTAE",20749.00,41,1.61
"MO",2006,"2006-06-13",1,20.000,51130,"DAPHNIA PULICARIA",184384.00,113,1.40
"MO",2006,"2006-06-27",1,20.000,10000,"COPEPOD NAUPLII",15562.00,,
"MO",2006,"2006-06-27",1,20.000,20302,"DIACYCLOPS THOMASI",9903.00,,
"MO",2006,"2006-06-27",1,20.000,30400,"DIAPTOMID",111762.00,,
"MO",2006,"2006-06-27",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",22635.00,16,1.72
"MO",2006,"2006-06-27",1,20.000,51000,"CHYDORUS",472.00,1,0.27
"MO",2006,"2006-06-27",1,20.000,51100,"DAPHNIA",1886.00,4,1.41
"MO",2006,"2006-06-27",1,20.000,51103,"DAPHNIA MENDOTAE",86769.00,103,1.47
"MO",2006,"2006-06-27",1,20.000,51107,"DAPHNIA RETROCURVA",472.00,1,1.11
"MO",2006,"2006-06-27",1,20.000,51130,"DAPHNIA PULICARIA",24993.00,53,1.16
"MO",2006,"2006-06-27",1,20.000,51202,"DIAPHANOSOMA BIRGEI",472.00,1,1.10
"MO",2006,"2006-07-12",1,20.000,10000,"COPEPOD NAUPLII",2829.00,,
"MO",2006,"2006-07-12",1,20.000,20302,"DIACYCLOPS THOMASI",18391.00,,
"MO",2006,"2006-07-12",1,20.000,20601,"MESOCYCLOPS EDAX",707.00,,
"MO",2006,"2006-07-12",1,20.000,30400,"DIAPTOMID",65077.00,,
"MO",2006,"2006-07-12",1,20.000,30901,"AGLAODIAPTOMUS CLAVIPES",13440.00,19,1.64
"MO",2006,"2006-07-12",1,20.000,51000,"CHYDORUS",6366.00,27,0.30
"MO",2006,"2006-07-12",1,20.000,51100,"DAPHNIA",472.00,2,1.60
